Source_Side,Status,Index_Entry,CIDOC_Type,Manual_Name,Manual_QID,Match_Type,File_Code,Extraction_Reason,Normalized_Name
Index,Unmatched (Index),Scalzi,E74 Group,,,,S,Unmatched Index Entry,Scalzi
Index,Unmatched (Index),"Scaramuccia, Luigi",E21 Person,,,,S,Unmatched Index Entry,Luigi Scaramuccia
Index,Unmatched (Index),"Scarselli, Abate",E21 Person,,,,S,Unmatched Index Entry,Scarselli
Index,Unmatched (Index),"Schedoni, Bartolommeo",E21 Person,,,,S,Unmatched Index Entry,Bartolommeo Schedoni
Index,Unmatched (Index),"Schulenburg, Marshal Johann Matthias",E21 Person,,,,S,Unmatched Index Entry,Marshal Johann Matthias Schulenburg
Index,Unmatched (Index),"Schut, Corneille",E21 Person,,,,S,Unmatched Index Entry,Corneille Schut
Index,Unmatched (Index),Schönborn family,E74 Group,,,,S,Unmatched Index Entry,Schönborn family
Index,Unmatched (Index),"Schönborn, Friedrich Karl",E21 Person,,,,S,Unmatched Index Entry,Friedrich Karl Schönborn
Index,Unmatched (Index),"Schönborn, Johann Philip Franz",E21 Person,,,,S,Unmatched Index Entry,Johann Philip Franz Schönborn
Index,Unmatched (Index),"Schönborn, Lothar Franz von",E21 Person,,,,S,Unmatched Index Entry,Lothar Franz von Schönborn
Index,Unmatched (Index),Seneca,E21 Person,,,,S,Unmatched Index Entry,Seneca
Index,Unmatched (Index),"Serra, Mgr Giacomo",E21 Person,,,,S,Unmatched Index Entry,Mgr Giacomo Serra
Index,Unmatched (Index),"Servient, Abbé de",E21 Person,,,,S,Unmatched Index Entry,Abbé de Servient
Index,Unmatched (Index),Servizio particolare,E28 Conceptual Object,,,,S,Unmatched Index Entry,Servizio particolare
Index,Unmatched (Index),"Sfondrato, Cardinal",E21 Person,,,,S,Unmatched Index Entry,Sfondrato
Index,Unmatched (Index),"Shaftesbury, 1st Earl of",E21 Person,,,,S,Unmatched Index Entry,1st of Shaftesbury
Index,Unmatched (Index),"Shaftesbury, 3rd Earl of",E21 Person,,,,S,Unmatched Index Entry,3rd of Shaftesbury
Index,Unmatched (Index),Shakespeare,E21 Person,,,,S,Unmatched Index Entry,Shakespeare
Index,Unmatched (Index),"Silva, Don Carlo",E21 Person,,,,S,Unmatched Index Entry,Carlo Silva
Index,Unmatched (Index),"Skala, Giovanni Dubravio",E21 Person,,,,S,Unmatched Index Entry,Giovanni Dubravio Skala
Index,Unmatched (Index),"Skippe, John",E21 Person,,,,S,Unmatched Index Entry,John Skippe
Index,Unmatched (Index),"Skippon, Philip",E21 Person,,,,S,Unmatched Index Entry,Philip Skippon
Index,Unmatched (Index),Social position of the artist,E28 Conceptual Object,,,,S,Unmatched Index Entry,Social position of the artist
Index,Unmatched (Index),Soderini family,E74 Group,,,,S,Unmatched Index Entry,Soderini family
Index,Unmatched (Index),"Soldani, Massimiliano",E21 Person,,,,S,Unmatched Index Entry,Massimiliano Soldani
Index,Unmatched (Index),"Sole, Giovan Gioseffo dal",E21 Person,,,,S,Unmatched Index Entry,Giovan Gioseffo dal Sole
Index,Unmatched (Index),"Spada, Cardinal Bernardino",E21 Person,,,,S,Unmatched Index Entry,Bernardino Spada
Index,Unmatched (Index),"Spadaro, Micco",E21 Person,,,,S,Unmatched Index Entry,Micco Spadaro
Index,Unmatched (Index),"Spanish Succession, War of",E5 Event,,,,S,Unmatched Index Entry,"Spanish Succession, War of"
Index,Unmatched (Index),Spanish patronage,E28 Conceptual Object,,,,S,Unmatched Index Entry,Spanish patronage
Index,Unmatched (Index),"Spectator, The",E21 Person,,,,S,Unmatched Index Entry,The Spectator
Index,Unmatched (Index),"St Petersburg, Venetian artists in",E21 Person,,,,S,Unmatched Index Entry,Venetian artists in St Petersburg
Index,Unmatched (Index),"Stael, Cornelius de",E21 Person,,,,S,Unmatched Index Entry,Cornelius de Stael
Index,Unmatched (Index),"Stanislas Poniatowski, King of Poland",E21 Person,,,,S,Unmatched Index Entry,of Poland Stanislas Poniatowski
Index,Unmatched (Index),"Stazio, Andrea",E21 Person,,,,S,Unmatched Index Entry,Andrea Stazio
Index,Unmatched (Index),Stendhal,E21 Person,,,,S,Unmatched Index Entry,Stendhal
Index,Unmatched (Index),Stoicism in 17th century,E28 Conceptual Object,,,,S,Unmatched Index Entry,Stoicism in 17th century
Index,Unmatched (Index),"Storer, Cristoforo",E21 Person,,,,S,Unmatched Index Entry,Cristoforo Storer
Index,Unmatched (Index),"Styles, Benjamin",E21 Person,,,,S,Unmatched Index Entry,Benjamin Styles
Index,Unmatched (Index),Superstition in Rome,E53 Place,,,,S,Unmatched Index Entry,Superstition in Rome
Index,Unmatched (Index),"Swanevelt, Hermann",E21 Person,,,,S,Unmatched Index Entry,Hermann Swanevelt
Index,Unmatched (Index),"Sweerts, Michael",E21 Person,,,,S,Unmatched Index Entry,Michael Sweerts
Index,Unmatched (Index),"Tankerville, Lord",E21 Person,,,,T,Unmatched Index Entry,Tankerville
Index,Unmatched (Index),"Tarso, Archbishop of",E22 Man-Made Object,,,,T,Unmatched Index Entry,"Tarso, Archbishop of"
Index,Unmatched (Index),"Tassis, Count",E21 Person,,,,T,Unmatched Index Entry,Tassis
Index,Unmatched (Index),"Tencala, Cristoforo",E21 Person,,,,T,Unmatched Index Entry,Cristoforo Tencala
Index,Unmatched (Index),"Teniers, David",E21 Person,,,,T,Unmatched Index Entry,David Teniers
Index,Unmatched (Index),"Teodoli, Marchese",E22 Man-Made Object,,,,T,Unmatched Index Entry,"Teodoli, Marchese"
Index,Unmatched (Index),"Tesi, Mauro",E21 Person,,,,T,Unmatched Index Entry,Mauro Tesi
Index,Unmatched (Index),"Tessin, Count Carl Gustav",E21 Person,,,,T,Unmatched Index Entry,Carl Gustav Tessin
Index,Unmatched (Index),"Tessin, Nicodemus, the Younger",E21 Person,,,,T,Unmatched Index Entry,"Nicodemus, the Younger Tessin"
Index,Unmatched (Index),"Théodon, Jean Baptiste",E21 Person,,,,T,Unmatched Index Entry,Jean Baptiste Théodon
Index,Unmatched (Index),"Tiepolo, Giambattista",E21 Person,,,,T,Unmatched Index Entry,Giambattista Tiepolo
Index,Unmatched (Index),"Tiepolo, Gian Domenico",E21 Person,,,,T,Unmatched Index Entry,Gian Domenico Tiepolo
Index,Unmatched (Index),Tintoretto,E21 Person,,,,T,Unmatched Index Entry,Tintoretto
Index,Unmatched (Index),Titles granted to artists,E28 Conceptual Object,,,,T,Unmatched Index Entry,Titles granted to artists
Index,Unmatched (Index),"Tofts, Katherine",E21 Person,,,,T,Unmatched Index Entry,Katherine Tofts
Index,Unmatched (Index),"Toni, Don Pietro Antonio",E21 Person,,,,T,Unmatched Index Entry,Pietro Antonio Toni
Index,Unmatched (Index),"Toninotto, Padre Giuseppe",E21 Person,,,,T,Unmatched Index Entry,Padre Giuseppe Toninotto
Index,Unmatched (Index),"Torelli, Giuseppe",E21 Person,,,,T,Unmatched Index Entry,Giuseppe Torelli
Index,Unmatched (Index),"Torresani, Andrea",E21 Person,,,,T,Unmatched Index Entry,Andrea Torresani
Index,Unmatched (Index),"Triga, G.",E21 Person,,,,T,Unmatched Index Entry,G. Triga
Index,Unmatched (Index),"Tron, Caterina Dolfin",E21 Person,,,,T,Unmatched Index Entry,Caterina Dolfin Tron
Index,Unmatched (Index),"Troy, François de",E21 Person,,,,T,Unmatched Index Entry,François de Troy
Index,Unmatched (Index),Turin,E53 Place,,,,T,Unmatched Index Entry,Turin
Index,Unmatched (Index),"Uccelli, Ferdinando",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Ferdinando Uccelli
Index,Unmatched (Index),Udine,E53 Place,,,,UVWXYZ,Unmatched Index Entry,Udine
Index,Unmatched (Index),"Udney, John",E21 Person,,,,UVWXYZ,Unmatched Index Entry,John Udney
Index,Unmatched (Index),"Urbino, Francesco Maria della Rovere, Duke of",E21 Person,,,,UVWXYZ,Unmatched Index Entry,"Francesco Maria della Rovere, of Urbino"
Index,Unmatched (Index),"Urbino, devolution to Papacy",E21 Person,,,,UVWXYZ,Unmatched Index Entry,devolution to Papacy Urbino
Index,Unmatched (Index),"Utrecht, Treaty of",E5 Event,,,,UVWXYZ,Unmatched Index Entry,"Utrecht, Treaty of"
Index,Unmatched (Index),"Vacchelli, Giuliano",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Giuliano Vacchelli
Index,Unmatched (Index),Vaduz,E53 Place,,,,UVWXYZ,Unmatched Index Entry,Vaduz
Index,Unmatched (Index),"Valentin, art dealer",E21 Person,,,,UVWXYZ,Unmatched Index Entry,art dealer Valentin
Index,Unmatched (Index),"Valeriani, Domenico and Giuseppe",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Domenico and Giuseppe Valeriani
Index,Unmatched (Index),"Valeriano, Padre",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Padre Valeriano
Index,Unmatched (Index),"Vallisnieri, Antonio",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Antonio Vallisnieri
Index,Unmatched (Index),Valmarana family,E74 Group,,,,UVWXYZ,Unmatched Index Entry,Valmarana family
Index,Unmatched (Index),"Valmarana, Leonardo",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Leonardo Valmarana
Index,Unmatched (Index),"Vandeneynde, Jan",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Jan Vandeneynde
Index,Unmatched (Index),"Vandières, Marquis de (later Marquis de Marigny)",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Marquis de Vandières
Index,Unmatched (Index),"Vanetti, Valerio",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Valerio Vanetti
Index,Unmatched (Index),"Varotari, Alessandro ('il Padovanino')",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Alessandro Varotari
Index,Unmatched (Index),"Vassalli, Alessandro",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Alessandro Vassalli
Index,Unmatched (Index),Vatican palace,E22 Man-Made Object,,,,UVWXYZ,Unmatched Index Entry,Vatican palace
Index,Unmatched (Index),"Veith, Giovanni Adalbertho",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Giovanni Adalbertho Veith
Index,Unmatched (Index),Velasquez,E21 Person,,,,UVWXYZ,Unmatched Index Entry,Velasquez
Index,Unmatched (Index),"Venezia, Padre Antonio da",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Padre Antonio da Venezia
Index,Unmatched (Index),Venice,E53 Place,,,,UVWXYZ,Unmatched Index Entry,Venice
Index,Unmatched (Index),"Venturi, Professor Franco",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Professor Franco Venturi
Index,Unmatched (Index),"Vianello, Dr Giovanni",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Giovanni Vianello
Index,Unmatched (Index),Vicenza,E53 Place,,,,UVWXYZ,Unmatched Index Entry,Vicenza
Index,Unmatched (Index),Vienna,E53 Place,,,,UVWXYZ,Unmatched Index Entry,Vienna
Index,Unmatched (Index),Virgil,E21 Person,,,,UVWXYZ,Unmatched Index Entry,Virgil
Index,Unmatched (Index),"Virtuosi, Congregazione dei",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Congregazione dei Virtuosi
Index,Unmatched (Index),"Visconti, Antonio Maria",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Antonio Maria Visconti
Index,Unmatched (Index),Vitruvius,E21 Person,,,,UVWXYZ,Unmatched Index Entry,Vitruvius
Index,Unmatched (Index),"Vittrice, Alessandro",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Alessandro Vittrice
Index,Unmatched (Index),"Vivant-Denon, Dominique",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Dominique Vivant-Denon
Index,Unmatched (Index),"Wael, Cornelius de",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Cornelius de Wael
Index,Unmatched (Index),"Wael, Jean-Baptiste de",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Jean-Baptiste de Wael
Index,Unmatched (Index),"Waldstein, Count of",E21 Person,,,,UVWXYZ,Unmatched Index Entry,of Waldstein
Index,Unmatched (Index),"Wars of late 17th century, influence on art patronage",E28 Conceptual Object,,,,UVWXYZ,Unmatched Index Entry,"Wars of late 17th century, influence on art patronage"
Index,Unmatched (Index),"Waterhouse, E. K.",E21 Person,,,,UVWXYZ,Unmatched Index Entry,E. K. Waterhouse
Index,Unmatched (Index),"Watson, F. J. B.",E21 Person,,,,UVWXYZ,Unmatched Index Entry,F. J. B. Watson
Index,Unmatched (Index),"Watteau, Antoine",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Antoine Watteau
Index,Unmatched (Index),"Werff, Adrian van der",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Adrian van der Werff
Index,Unmatched (Index),"White Hill, Battle of",E5 Event,,,,UVWXYZ,Unmatched Index Entry,"White Hill, Battle of"
Index,Unmatched (Index),Widmann country house,E53 Place,,,,UVWXYZ,Unmatched Index Entry,Widmann country house
Index,Unmatched (Index),Widmann family,E74 Group,,,,UVWXYZ,Unmatched Index Entry,Widmann family
Index,Unmatched (Index),Widmann palace,E22 Man-Made Object,,,,UVWXYZ,Unmatched Index Entry,Widmann palace
Index,Unmatched (Index),"Winckelmann, J. J.",E21 Person,,,,UVWXYZ,Unmatched Index Entry,J. J. Winckelmann
Index,Unmatched (Index),"Wouwermans, Philips",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Philips Wouwermans
Index,Unmatched (Index),"Wynne, Giustiniana (Mme Rosenberg)",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Giustiniana Wynne
Index,Unmatched (Index),Würzburg Residenz,E53 Place,,,,UVWXYZ,Unmatched Index Entry,Würzburg Residenz
Index,Unmatched (Index),"Xavier, St Francis",E21 Person,,,,UVWXYZ,Unmatched Index Entry,St Francis Xavier
Index,Unmatched (Index),"Zaguri, Pietro",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Pietro Zaguri
Index,Unmatched (Index),"Zambeccari, Marchesa Eleonora",E22 Man-Made Object,,,,UVWXYZ,Unmatched Index Entry,"Zambeccari, Marchesa Eleonora"
Index,Unmatched (Index),Zambelli family,E74 Group,,,,UVWXYZ,Unmatched Index Entry,Zambelli family
Index,Unmatched (Index),"Zambelli, Dr Paola",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Paola Zambelli
Index,Unmatched (Index),"Zanetti, A. M., the Elder",E21 Person,,,,UVWXYZ,Unmatched Index Entry,"A. M., the Elder Zanetti"
Index,Unmatched (Index),"Zanetti, A. M., the Younger",E21 Person,,,,UVWXYZ,Unmatched Index Entry,"A. M., the Younger Zanetti"
Index,Unmatched (Index),"Zanetti, Domenico",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Domenico Zanetti
Index,Unmatched (Index),"Zanotti, F. M.",E21 Person,,,,UVWXYZ,Unmatched Index Entry,F. M. Zanotti
Index,Unmatched (Index),"Zen, Procurator Alessandro",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Procurator Alessandro Zen
Index,Unmatched (Index),Zenobio family,E74 Group,,,,UVWXYZ,Unmatched Index Entry,Zenobio family
Index,Unmatched (Index),Zenobio palace,E22 Man-Made Object,,,,UVWXYZ,Unmatched Index Entry,Zenobio palace
Index,Unmatched (Index),"Zuccari, Federigo",E21 Person,,,,UVWXYZ,Unmatched Index Entry,Federigo Zuccari
Index,Unmatched (Index),"den Einden, Ferdinand van",E21 Person,,,,D,Unmatched Index Entry,Ferdinand van den Einden
Index,Unmatched (Index),"den Einden, Jan van",E21 Person,,,,D,Unmatched Index Entry,Jan van den Einden
Manual,Unmatched (Manual),,,,A308,,work-English_table.csv,Unmatched Manual & Non-Q ID,
Manual,Unmatched (Manual),,,,A315,,work-English_table.csv,Unmatched Manual & Non-Q ID,
Manual,Unmatched (Manual),,,,A331,,work-English_table.csv,Unmatched Manual & Non-Q ID,
Manual,Unmatched (Manual),,,,A8,,work-English_table.csv,Unmatched Manual & Non-Q ID,
Manual,Unmatched (Manual),,,A.M. Zanetti the Elder with Marchese Gerini,A2,,work-English_table.csv,Unmatched Manual & Non-Q ID,A.M. Zanetti the Elder with Marchese Gerini
Manual,Unmatched (Manual),,,Abigail giving Presents to David,A3,,work-English_table.csv,Unmatched Manual & Non-Q ID,Abigail giving Presents to David
Manual,Unmatched (Manual),,,Academy at Parma,G35,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Academy at Parma
Manual,Unmatched (Manual),,,Accademia dei Cacadubbi,G33,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Accademia dei Cacadubbi
Manual,Unmatched (Manual),,,Accbremia Albrizziana,G94,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Accbremia Albrizziana
Manual,Unmatched (Manual),,,Achille Bosisio,R1,,name-English_table.csv,Unmatched Manual & Non-Q ID,Achille Bosisio
Manual,Unmatched (Manual),,,Addison,A4,,work-English_table.csv,Unmatched Manual & Non-Q ID,Addison
Manual,Unmatched (Manual),,,Adoration of the Magi,A5,,work-English_table.csv,Unmatched Manual & Non-Q ID,Adoration of the Magi
Manual,Unmatched (Manual),,,Aedes Barberina ad Quirinalem,A7,,work-English_table.csv,Unmatched Manual & Non-Q ID,Aedes Barberina ad Quirinalem
Manual,Unmatched (Manual),,,Aeneid,A416,,work-English_table.csv,Unmatched Manual & Non-Q ID,Aeneid
Manual,Unmatched (Manual),,,Albergo del Moretto,G8,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Albergo del Moretto
Manual,Unmatched (Manual),,,Alberto Vecchi,R2,,name-English_table.csv,Unmatched Manual & Non-Q ID,Alberto Vecchi
Manual,Unmatched (Manual),,,Alessandro Vasalli,R3,,name-English_table.csv,Unmatched Manual & Non-Q ID,Alessandro Vasalli
Manual,Unmatched (Manual),,,Alessandro Zen,R4,,name-English_table.csv,Unmatched Manual & Non-Q ID,Alessandro Zen
Manual,Unmatched (Manual),,,Alfredo Bardella,R5,,name-English_table.csv,Unmatched Manual & Non-Q ID,Alfredo Bardella
Manual,Unmatched (Manual),,,Alice Binion,R6,,name-English_table.csv,Unmatched Manual & Non-Q ID,Alice Binion
Manual,Unmatched (Manual),,,Allegory of Clemency,A9,,work-English_table.csv,Unmatched Manual & Non-Q ID,Allegory of Clemency
Manual,Unmatched (Manual),,,Allegory of Coral fishing,A10,,work-English_table.csv,Unmatched Manual & Non-Q ID,Allegory of Coral fishing
Manual,Unmatched (Manual),,,Allegory of Rome,A11,,work-English_table.csv,Unmatched Manual & Non-Q ID,Allegory of Rome
Manual,Unmatched (Manual),,,Allegory of Venice,A14,,work-English_table.csv,Unmatched Manual & Non-Q ID,Allegory of Venice
Manual,Unmatched (Manual),,,Allegory of the Arts,A12,,work-English_table.csv,Unmatched Manual & Non-Q ID,Allegory of the Arts
Manual,Unmatched (Manual),,,Allegory of the Education of the Crown Prince of the Palatinate,A13,,work-English_table.csv,Unmatched Manual & Non-Q ID,Allegory of the Education of the Crown Prince of the Palatinate
Manual,Unmatched (Manual),,,Altar Paintings for the Parish Church of San Canciano,A18,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altar Paintings for the Parish Church of San Canciano
Manual,Unmatched (Manual),,,Altar of Friendship,A15,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altar of Friendship
Manual,Unmatched (Manual),,,Altar of Friendship,G22,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Altar of Friendship
Manual,Unmatched (Manual),,,Altar of Tranquility and Rural Life,A16,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altar of Tranquility and Rural Life
Manual,Unmatched (Manual),,,Altar of Wealth and Apollo,A17,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altar of Wealth and Apollo
Manual,Unmatched (Manual),,,Altarpiece for Chiesa Nuova,A19,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altarpiece for Chiesa Nuova
Manual,Unmatched (Manual),,,Altarpiece for Santa Maria dei Cappuccini,A20,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altarpiece for Santa Maria dei Cappuccini
Manual,Unmatched (Manual),,,Altarpiece for St. Sebastian,A21,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altarpiece for St. Sebastian
Manual,Unmatched (Manual),,,Altarpiece for the Augustinian Church,A22,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altarpiece for the Augustinian Church
Manual,Unmatched (Manual),,,Altarpieces for the Royal Chapel,A23,,work-English_table.csv,Unmatched Manual & Non-Q ID,Altarpieces for the Royal Chapel
Manual,Unmatched (Manual),,,Altero Matteoli,R7,,name-English_table.csv,Unmatched Manual & Non-Q ID,Altero Matteoli
Manual,Unmatched (Manual),,,Altieri,G51,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Altieri
Manual,Unmatched (Manual),,,Andromache weeping before Aeneas,A24,,work-English_table.csv,Unmatched Manual & Non-Q ID,Andromache weeping before Aeneas
Manual,Unmatched (Manual),,,Angelica Griè,R12,,name-English_table.csv,Unmatched Manual & Non-Q ID,Angelica Griè
Manual,Unmatched (Manual),,,Angelo Contarini,R13,,name-English_table.csv,Unmatched Manual & Non-Q ID,Angelo Contarini
Manual,Unmatched (Manual),,,Angelo Custode,A25,,work-English_table.csv,Unmatched Manual & Non-Q ID,Angelo Custode
Manual,Unmatched (Manual),,,Angels carrying the Instruments of the Passion and of St. Philip in Ecstasy,A26,,work-English_table.csv,Unmatched Manual & Non-Q ID,Angels carrying the Instruments of the Passion and of St. Philip in Ecstasy
Manual,Unmatched (Manual),,,Animals and Figures in the Flemish Style|des animaux et figures à la flamande,A27,,work-English_table.csv,Unmatched Manual & Non-Q ID,Animals and Figures in the Flemish Style|des animaux et figures à la flamande
Manual,Unmatched (Manual),,,Annamaria Gabrielli,R14,,name-English_table.csv,Unmatched Manual & Non-Q ID,Annamaria Gabrielli
Manual,Unmatched (Manual),,,Annan Gallery,G145,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Annan Gallery
Manual,Unmatched (Manual),,,Annunciation,A28,,work-English_table.csv,Unmatched Manual & Non-Q ID,Annunciation
Manual,Unmatched (Manual),,,Annunziata,G101,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Annunziata
