Source_Side,Status,Index_Entry,CIDOC_Type,Manual_Name,Manual_QID,Match_Type,File_Code,Extraction_Reason,Formal_Full_Name,Normalization_Category
Manual,Unmatched (Manual),,,The Ascension,A216,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Ascension,Work
Manual,Unmatched (Manual),,,The Ascension of Christ,A217,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Ascension of Christ,Work
Manual,Unmatched (Manual),,,The Assumption of the Blessed Luigi Gonzaga,A218,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Assumption of the Blessed Luigi Gonzaga,Work
Manual,Unmatched (Manual),,,The Assumption of the Virgin,A219,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Assumption of the Virgin,Work
Manual,Unmatched (Manual),,,The Banquet of Antony and Cleopatra,A220,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Banquet of Antony and Cleopatra,Work
Manual,Unmatched (Manual),,,The Baptism,A465,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Baptism,Work
Manual,Unmatched (Manual),,,The Bath of Diana,A221,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Bath of Diana,Work
Manual,Unmatched (Manual),,,The Bathers,A222,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Bathers,Work
Manual,Unmatched (Manual),,,The Beheading of St Paul,A223,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Beheading of St Paul,Work
Manual,Unmatched (Manual),,,The Capture of Syracuse with the Death of Archimedes,A224,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Capture of Syracuse with the Death of Archimedes,Work
Manual,Unmatched (Manual),,,The Circumcision,A225,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Circumcision,Work
Manual,Unmatched (Manual),,,The Confession,A226,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Confession,Work
Manual,Unmatched (Manual),,,The Conspiracy of Catiline,A227,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Conspiracy of Catiline,Work
Manual,Unmatched (Manual),,,The Continence of Scipio,A466,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Continence of Scipio,Work
Manual,Unmatched (Manual),,,The Crossing of the Red Sea,A228,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Crossing of the Red Sea,Work
Manual,Unmatched (Manual),,,The Death of Regulus,A229,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Death of Regulus,Work
Manual,Unmatched (Manual),,,The Death of St Francis Xavier,A230,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Death of St Francis Xavier,Work
Manual,Unmatched (Manual),,,The Deposition from the Cross,A231,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Deposition from the Cross,Work
Manual,Unmatched (Manual),,,The Deposition from the Cross/Deposition,A232,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Deposition from the Cross/Deposition,Work
Manual,Unmatched (Manual),,,The Descent from the Cross,A233,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Descent from the Cross,Work
Manual,Unmatched (Manual),,,The Ecstasy of St Margaret,A234,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Ecstasy of St Margaret,Work
Manual,Unmatched (Manual),,,The Exodus,A235,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Exodus,Work
Manual,Unmatched (Manual),,,The Fall of Manna,A236,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Fall of Manna,Work
Manual,Unmatched (Manual),,,The Fall of Phaethon,A237,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Fall of Phaethon,Work
Manual,Unmatched (Manual),,,The Fall of the Giants,A238,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Fall of the Giants,Work
Manual,Unmatched (Manual),,,The Finding of Moses,A239,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Finding of Moses,Work
Manual,Unmatched (Manual),,,The Flagellation,A240,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Flagellation,Work
Manual,Unmatched (Manual),,,The Flight into Egypt,A312,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Flight into Egypt,Work
Manual,Unmatched (Manual),,,The Four Continents paying homage to Karl Philip von Greiffenklau,A242,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Four Continents paying homage to Karl Philip von Greiffenklau,Work
Manual,Unmatched (Manual),,,The Four Elements,A243,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Four Elements,Work
Manual,Unmatched (Manual),,,The Four Seasons,A467,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Four Seasons,Work
Manual,Unmatched (Manual),,,The Glorification of the Trinity with the Adoration of the instruments of Passion,A6,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Glorification of the Trinity with the Adoration of the instruments of Passion,Work
Manual,Unmatched (Manual),,,The Glory of St Dominic,A244,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Glory of St Dominic,Work
Manual,Unmatched (Manual),,,The Glory of St. Luigi Gonzaga,A245,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Glory of Saint Luigi Gonzaga,Work
Manual,Unmatched (Manual),,,The Hunt of Meleager,A468,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Hunt of Meleager,Work
Manual,Unmatched (Manual),,,The Infant Jupiter handed over by Cybele to the Corybantes to befed,A246,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Infant Jupiter handed over by Cybele to the Corybantes to befed,Work
Manual,Unmatched (Manual),,,The Judgement of Paris,A247,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Judgement of Paris,Work
Manual,Unmatched (Manual),,,The Justice of Solomon,A248,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Justice of Solomon,Work
Manual,Unmatched (Manual),,,The Killing of Sisera,A249,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Killing of Sisera,Work
Manual,Unmatched (Manual),,,The Last Judgement,A250,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Last Judgement,Work
Manual,Unmatched (Manual),,,The Levites,A251,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Levites,Work
Manual,Unmatched (Manual),,,The Life of Cato,A252,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Life of Cato,Work
Manual,Unmatched (Manual),,,The Life of Constantine,A253,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Life of Constantine,Work
Manual,Unmatched (Manual),,,The Life of St. Ursula,A254,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Life of Saint Ursula,Work
Manual,Unmatched (Manual),,,The Marriage of Peleus,A255,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Marriage of Peleus,Work
Manual,Unmatched (Manual),,,The Martyrdom of St. Andrew,A256,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Martyrdom of Saint Andrew,Work
Manual,Unmatched (Manual),,,The Massacre of the Innocents,A257,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Massacre of the Innocents,Work
Manual,Unmatched (Manual),,,The Nativity,A258,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Nativity,Work
Manual,Unmatched (Manual),,,The Nativity,A259,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Nativity,Work
Manual,Unmatched (Manual),,,The Nativity,A260,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Nativity,Work
Manual,Unmatched (Manual),,,The Painter's Family,A261,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Painter's Family,Work
Manual,Unmatched (Manual),,,The Parlor,A262,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Parlor,Work
Manual,Unmatched (Manual),,,The Pool of Bethesda,A263,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Pool of Bethesda,Work
Manual,Unmatched (Manual),,,The Power of Love,A469,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Power of Love,Work
Manual,Unmatched (Manual),,,The Presentation of Jesus in the Temple,A313,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Presentation of Jesus in the Temple,Work
Manual,Unmatched (Manual),,,The Punishment of the Prophet Ananias,A264,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Punishment of the Prophet Ananias,Work
Manual,Unmatched (Manual),,,The Rape of Ganymede,A265,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Rape of Ganymede,Work
Manual,Unmatched (Manual),,,The Rape of Ganymede,A470,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Rape of Ganymede,Work
Manual,Unmatched (Manual),,,The Rape of Proserpina,A471,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Rape of Proserpina,Work
Manual,Unmatched (Manual),,,The Rape of the Sabine Women,A266,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Rape of the Sabine Women,Work
Manual,Unmatched (Manual),,,The Road to Calvary,A268,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Road to Calvary,Work
Manual,Unmatched (Manual),,,The Sacrifice of Iphigenia,A472,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Sacrifice of Iphigenia,Work
Manual,Unmatched (Manual),,,The Sacrifice of Isaac,A269,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Sacrifice of Isaac,Work
Manual,Unmatched (Manual),,,The Sacrifice of Polyxena,A270,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Sacrifice of Polyxena,Work
Manual,Unmatched (Manual),,,The Strada Emmanuela,G97,,gio-English_table.csv,Unmatched Manual & Non-Q ID,The Strada Emmanuela,Place
Manual,Unmatched (Manual),,,The Three Angels visiting Abraham,A272,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Three Angels visiting Abraham,Work
Manual,Unmatched (Manual),,,The Three Graces,A273,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Three Graces,Work
Manual,Unmatched (Manual),,,The Virgin Giving the Habit to Saint Teresa,A473,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Virgin Giving the Habit to Saint Teresa,Work
Manual,Unmatched (Manual),,,The Visitation,A274,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Visitation,Work
Manual,Unmatched (Manual),,,"The War between the Romans and the Sabines, and Coriolanus and his Mother",A275,,work-English_table.csv,Unmatched Manual & Non-Q ID,"The War between the Romans and the Sabines, and Coriolanus and his Mother",Work
Manual,Unmatched (Manual),,,The Woman taken in Adultery,A276,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Woman taken in Adultery,Work
Manual,Unmatched (Manual),,,The artist with a group of friends,A215,,work-English_table.csv,Unmatched Manual & Non-Q ID,The artist with a group of friends,Work
Manual,Unmatched (Manual),,,The forge of Vulcan,A241,,work-English_table.csv,Unmatched Manual & Non-Q ID,The forge of Vulcan,Work
Manual,Unmatched (Manual),,,The stoning of Zechariah,A271,,work-English_table.csv,Unmatched Manual & Non-Q ID,The stoning of Zechariah,Work
Manual,Unmatched (Manual),,,Theodor Helm Breaker,R193,,name-English_table.csv,Unmatched Manual & Non-Q ID,Theodor Helm Breaker,Person
Manual,Unmatched (Manual),,,Third Colonnade for St. Peter's Square (unfinished),A277,,work-English_table.csv,Unmatched Manual & Non-Q ID,Third Colonnade for Saint Peter's Square (unfinished),Work
Manual,Unmatched (Manual),,,"Three Dominican Saints: Vincent, Hyacinth and Lawrence",A278,,work-English_table.csv,Unmatched Manual & Non-Q ID,"Three Dominican Saints: Vincent, Hyacinth and Lawrence",Work
Manual,Unmatched (Manual),,,Three Portraits of Dogs,A314,,work-English_table.csv,Unmatched Manual & Non-Q ID,Three Portraits of Dogs,Work
Manual,Unmatched (Manual),,,Tiberio Roberti,R93,,name-English_table.csv,Unmatched Manual & Non-Q ID,Tiberio Roberti,Person
Manual,Unmatched (Manual),,,Tiepolo's Etchings,A279,,work-English_table.csv,Unmatched Manual & Non-Q ID,Tiepolo's Etchings,Work
Manual,Unmatched (Manual),,,Titus,A280,,work-English_table.csv,Unmatched Manual & Non-Q ID,Titus,Work
Manual,Unmatched (Manual),,,Torre dell'Orologio,G141,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Torre dell'Orologio,Place
Manual,Unmatched (Manual),,,Tre Animali,A281,,work-English_table.csv,Unmatched Manual & Non-Q ID,Tre Animali,Work
Manual,Unmatched (Manual),,,Triumph of the Arts,A282,,work-English_table.csv,Unmatched Manual & Non-Q ID,Triumph of the Arts,Work
Manual,Unmatched (Manual),,,Triumph of the Faith,A283,,work-English_table.csv,Unmatched Manual & Non-Q ID,Triumph of the Faith,Work
Manual,Unmatched (Manual),,,Twelve Apostles,A474,,work-English_table.csv,Unmatched Manual & Non-Q ID,Twelve Apostles,Work
Manual,Unmatched (Manual),,,Twelve Watercolors of Venetian Women,A475,,work-English_table.csv,Unmatched Manual & Non-Q ID,Twelve Watercolors of Venetian Women,Work
Manual,Unmatched (Manual),,,Two Baskets of Fruit and Flowers,A284,,work-English_table.csv,Unmatched Manual & Non-Q ID,Two Baskets of Fruit and Flowers,Work
Manual,Unmatched (Manual),,,Ufficio dell' Assessore Comunale alle Belle Arti,G81,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Ufficio dell' Assessore Comunale alle Belle Arti,Place
Manual,Unmatched (Manual),,,Umoristi,G14,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Umoristi,Place
Manual,Unmatched (Manual),,,Un trionfo d'armi,A285,,work-English_table.csv,Unmatched Manual & Non-Q ID,Un trionfo d'armi,Work
Manual,Unmatched (Manual),,,Urbino Cathedral,G54,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Urbino Cathedral,Place
Manual,Unmatched (Manual),,,Vanita,A287,,work-English_table.csv,Unmatched Manual & Non-Q ID,Vanita,Work
Manual,Unmatched (Manual),,,Varj Capriccj,A288,,work-English_table.csv,Unmatched Manual & Non-Q ID,Varj Capriccj,Work
Manual,Unmatched (Manual),,,Vatican Papal Basilica,G40,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Vatican Papal Basilica,Place
Manual,Unmatched (Manual),,,Venetian Military Republic,G48,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venetian Military Republic,Place
Manual,Unmatched (Manual),,,Venice Notarial Section,G142,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice Notarial Section,Place
Manual,Unmatched (Manual),,,Venice-Inquisitori di Stato,G82,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice-Inquisitori di Stato,Place
Manual,Unmatched (Manual),,,Venice-Inquisiwri,G83,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice-Inquisiwri,Place
Manual,Unmatched (Manual),,,Venice-Sezione Notarile,G123,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice-Sezione Notarile,Place
Manual,Unmatched (Manual),,,Venice-Stampe,G84,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice-Stampe,Place
Manual,Unmatched (Manual),,,Ventura Carrara,R194,,name-English_table.csv,Unmatched Manual & Non-Q ID,Ventura Carrara,Person
Manual,Unmatched (Manual),,,Ventura Rossi,R196,,name-English_table.csv,Unmatched Manual & Non-Q ID,Ventura Rossi,Person
Manual,Unmatched (Manual),,,Venus Leaving the Bath,A291,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus Leaving the Bath,Work
Manual,Unmatched (Manual),,,Venus Mourning over the Death of Adonis,A292,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus Mourning over the Death of Adonis,Work
Manual,Unmatched (Manual),,,Venus and Adonis,A289,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus and Adonis,Work
Manual,Unmatched (Manual),,,Venus and Adonis,A290,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus and Adonis,Work
Manual,Unmatched (Manual),,,Venus and Amor,A480,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus and Amor,Work
Manual,Unmatched (Manual),,,Venus playing with Cupid,A293,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus playing with Cupid,Work
Manual,Unmatched (Manual),,,Via Chiara,G66,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Via Chiara,Place
Manual,Unmatched (Manual),,,Via Crucis,A476,,work-English_table.csv,Unmatched Manual & Non-Q ID,Via Crucis,Work
Manual,Unmatched (Manual),,,Via de' Giubbonari,G62,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Via de' Giubbonari,Place
Manual,Unmatched (Manual),,,Vienna Foscarini,R197,,name-English_table.csv,Unmatched Manual & Non-Q ID,Vienna Foscarini,Person
Manual,Unmatched (Manual),,,View of the Grand Canal,A294,,work-English_table.csv,Unmatched Manual & Non-Q ID,View of the Grand Canal,Work
Manual,Unmatched (Manual),,,Vigilance,A295,,work-English_table.csv,Unmatched Manual & Non-Q ID,Vigilance,Work
Manual,Unmatched (Manual),,,Vigilie di S. Pietro,A296,,work-English_table.csv,Unmatched Manual & Non-Q ID,Vigilie di San Pietro,Work
Manual,Unmatched (Manual),,,Villa Cordellina,G31,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Villa Cordellina,Place
Manual,Unmatched (Manual),,,Villa d'Arcetri,G135,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Villa d'Arcetri,Place
Manual,Unmatched (Manual),,,Village Scene,A297,,work-English_table.csv,Unmatched Manual & Non-Q ID,Village Scene,Place (Reclassified)
Manual,Unmatched (Manual),,,Vincenzo Costaguti,R198,,name-English_table.csv,Unmatched Manual & Non-Q ID,Vincenzo Costaguti,Person
Manual,Unmatched (Manual),,,Vincenzo Giustiniani,A298,,work-English_table.csv,Unmatched Manual & Non-Q ID,Vincenzo Giustiniani,Work
Manual,Unmatched (Manual),,,Vincenzo da Canal,R199,,name-English_table.csv,Unmatched Manual & Non-Q ID,Vincenzo da Canal,Person
Manual,Unmatched (Manual),,,Virgil Bassanino,R202,,name-English_table.csv,Unmatched Manual & Non-Q ID,Virgil Bassanino,Person
Manual,Unmatched (Manual),,,Virgin and Child holding Rosaries with Saints Catherine and Dominic,A299,,work-English_table.csv,Unmatched Manual & Non-Q ID,Virgin and Child holding Rosaries with Saints Catherine and Dominic,Work
Manual,Unmatched (Manual),,,Virgin protecting the city of Spoleto,A300,,work-English_table.csv,Unmatched Manual & Non-Q ID,Virgin protecting the city of Spoleto,Work
Manual,Unmatched (Manual),,,Virginia Museum of fine Arts Williams Fund,G159,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Virginia Museum of fine Arts Williams Fund,Place
Manual,Unmatched (Manual),,,Viterbo Moroni,G134,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Viterbo Moroni,Place
Manual,Unmatched (Manual),,,Vrilliere,G88,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Vrilliere,Place
Manual,Unmatched (Manual),,,War Scenes,A477,,work-English_table.csv,Unmatched Manual & Non-Q ID,War Scenes,Work
Manual,Unmatched (Manual),,,William Chandler Kirwin,R203,,name-English_table.csv,Unmatched Manual & Non-Q ID,William Chandler Kirwin,Person
Manual,Unmatched (Manual),,,Woman Playing Musical Instrument,A478,,work-English_table.csv,Unmatched Manual & Non-Q ID,Woman Playing Musical Instrument,Work
Manual,Unmatched (Manual),,,Women washing their Laundry at a Fountain,A301,,work-English_table.csv,Unmatched Manual & Non-Q ID,Women washing their Laundry at a Fountain,Work
Manual,Unmatched (Manual),,,Youth rescued from the Pleasures of Venus,A302,,work-English_table.csv,Unmatched Manual & Non-Q ID,Youth rescued from the Pleasures of Venus,Work
Manual,Unmatched (Manual),,,Zaccaria Sagredo,A303,,work-English_table.csv,Unmatched Manual & Non-Q ID,Zaccaria Sagredo,Work
Manual,Unmatched (Manual),,,Zephyr Abducting Chloris,A479,,work-English_table.csv,Unmatched Manual & Non-Q ID,Zephyr Abducting Chloris,Work
